session_id,unit_id,channel,depth,n_spikes_unit,session_duration_sec,trough_to_peak,repolarization_time,firing_rate,fano_factor,cv_isi,burst_index
2023-09-24_230924_113501,179,8,2775.0,10341,10434.2784,0.29412138544645705,0.16854146806482362,0.99106038803795,2.7057476793558335,2.6398095458647433,15.221747784295433
2023-09-24_230924_113501,216,4,2975.0,12626,10434.2784,0.19828408007626322,0.04296155068319034,1.2100501362892522,1.2217788070916908,1.670401823711382,3.151516741398736
2023-09-24_230924_113501,219,125,3050.0,91942,10434.2784,0.634509056244042,0.386653956148713,8.811534106661368,1.801580869256089,1.7704752574346745,1.8398745896373228
2023-09-24_230924_113501,221,122,2900.0,126736,10434.2784,0.8195741976485542,0.19497934540832537,12.146120233863034,1.5440740908190798,1.5128832128226943,1.3330850536842007
2023-09-24_230924_113501,222,117,2650.0,217853,10434.2784,0.6179853829043533,0.3734350174769621,20.878588020039796,1.2950350869821237,1.221898305624764,0.6120285230325365
2023-09-24_230924_113501,224,21,2125.0,34601,10434.2784,0.24124563075945352,0.12227518271369557,3.3160894001064802,2.0139566155280004,2.1233374408035908,4.9898613995314625
2023-09-24_230924_113501,226,18,2275.0,76426,10434.2784,0.7369558309501112,0.30073085478233236,7.324512253765436,2.1723662371723056,1.5241325102534298,2.8676449826806345
2023-09-24_230924_113501,230,21,2125.0,3018,10434.2784,0.20158881474420093,0.03304734667937718,0.2892389760273217,1.1440381117104088,1.356143352161703,11.238489639138209
2023-09-24_230924_113501,232,14,2475.0,97141,10434.2784,0.6939942802669209,0.3205592627899586,9.30979568266072,2.6143856275224864,1.7250125184043836,3.1205438919630692
2023-09-24_230924_113501,233,119,2750.0,137361,10434.2784,0.6543374642516683,0.25446456943120427,13.164398603740533,1.7224404717936577,1.5870853591973488,1.139748884817533
2023-09-24_230924_113501,235,7,2825.0,260245,10434.2784,0.6873848109310455,0.3337782014617095,24.941350999413626,2.0991080354340688,1.507120475211683,1.3697836275851143
2023-09-24_230924_113501,237,11,2625.0,193914,10434.2784,0.5849380362249762,0.5221480775341595,18.584322994487096,1.78345685485515,1.6149571619433316,1.0329484824721926
2023-09-24_230924_113501,238,24,1975.0,40674,10434.2784,0.39656816015252633,0.2511598347632666,3.8981133568374027,2.1516618626259656,2.1414634943814117,4.477340285049324
2023-09-24_230924_113501,239,98,1700.0,81497,10434.2784,0.8988878296790594,0.2148077534159519,7.810506570344146,1.8789309585458562,1.5138420184426444,2.4948085723072313
2023-09-24_230924_113501,240,30,1675.0,89468,10434.2784,0.18836987607245004,0.04296155068319034,8.574430983171775,2.6190113165805986,1.712846837539703,3.407034827854382
2023-09-24_230924_113501,242,24,1975.0,189156,10434.2784,1.10047664442326,0.2280266920877028,18.128325960710423,3.8732144887169397,1.8813251327086362,3.0259848891085612
2023-09-24_230924_113501,243,39,1225.0,57763,10434.2784,0.6972990149348587,0.280902446774706,5.535888327457316,1.5104099161607942,1.3187490173973302,2.7566824628488136
2023-09-24_230924_113501,245,26,1875.0,74312,10434.2784,0.7766126469653638,0.3073403241182078,7.1219107973963975,1.9202451666211497,1.5737860684829141,2.6349992893643046
2023-09-24_230924_113501,247,30,1675.0,34492,10434.2784,0.18836987607245004,0.0363520813473149,3.30564306200609,1.9885796787672692,1.7491149102950239,5.75726141877316
2023-09-24_230924_113501,248,106,2100.0,29041,10434.2784,0.7832221163012394,0.2842071814426438,2.7832303190223486,1.3116683343728581,1.3978513799477754,2.7982231337238193
2023-09-24_230924_113501,250,34,1475.0,225992,10434.2784,0.7204321576104227,0.2775977121067683,21.658613210857016,2.8817091049389,1.7354786534078879,1.792934680407523
2023-09-24_230924_113501,252,86,1100.0,126459,10434.2784,0.7006037496027964,0.19828408007626308,12.11957311777305,1.7050838352773363,9.049027849338657,1.5407367786818986
2023-09-24_230924_113501,262,85,1050.0,65420,10434.2784,0.7006037496027964,0.26768350810295516,6.269719619518682,1.3734819024949823,7.393956431381464,1.6157394410605643
2023-09-24_230924_113501,263,31,1625.0,123107,10434.2784,1.05751509374007,0.18506514140451244,11.798324261694992,2.0444790493134346,1.4740524349374873,2.3289291697059475
2023-09-24_230924_113501,264,42,1075.0,34797,10434.2784,0.8757546870034953,0.22141722275182713,3.334873641094338,1.392147397729472,1.4967825906725958,1.6910244716935259
2023-09-24_230924_113501,266,82,900.0,86197,10434.2784,0.7733079122974261,0.19497934540832537,8.26094500219584,1.4811420035241052,3.78125775403513,1.6825844194964066
2023-09-24_230924_113501,267,37,1325.0,213333,10434.2784,0.6873848109310455,0.30073085478233236,20.44540042174838,1.3542618752478044,1.1144475782294274,0.9080767939994341
2024-03-27_240327_114515,186,30,1675.0,12486,10575.620266666667,0.20489354941213864,0.052875754687003486,1.180639970532477,1.3898646570395086,4.159356881631977,7.157987636680607
2024-03-27_240327_114515,189,98,1700.0,11330,10575.620266666667,0.2742929774388307,0.1090562440419447,1.0713319610870546,1.172125204057621,1.3739186547171875,4.246294834843091
2024-03-27_240327_114515,191,98,1700.0,49468,10575.620266666667,0.26768350810295527,0.08922783603431839,4.677550701770028,2.1791268667822647,1.7951731583033759,3.854838547962214
2024-03-27_240327_114515,197,100,1800.0,180551,10575.620266666667,0.11566571337782025,0.07600889736256751,17.07237925032911,4.0615857610882955,2.5030999871791124,1.828180403964273
2024-03-27_240327_114515,329,64,0.0,46604,10575.620266666667,0.7171274229424849,0.23133142675564025,4.406739162797979,1.5089003829944092,1.9397659355031092,2.4290905056077854
2024-03-27_240327_114515,334,124,3000.0,17816,10575.620266666667,0.24785510009532896,0.1421035907213219,1.684629322041215,1.1584895286519774,1.2778772948585158,2.9311746973584905
2024-03-27_240327_114515,336,124,3000.0,51061,10575.620266666667,0.5915475055608517,0.23133142675564025,4.828180164613071,1.2949566600163718,1.30016109332345,2.037154962413277
2024-03-27_240327_114515,337,124,3000.0,20179,10575.620266666667,0.2511598347632667,0.05618048935494121,1.9080677531134753,1.2467764855764476,1.2943610159528176,3.700618643668022
2024-03-27_240327_114515,339,122,2900.0,15592,10575.620266666667,0.18836987607245004,0.06939942802669208,1.4743343280908523,1.1336078444294875,1.254030810498029,2.7508718240208245
2024-03-27_240327_114515,343,116,2600.0,15118,10575.620266666667,0.2577693040991421,0.11566571337782013,1.4295142619341652,1.1074782509117818,1.2256870597709906,2.46134739756048
2024-03-27_240327_114515,344,121,2850.0,40071,10575.620266666667,0.17515093740069917,0.059485224022878924,3.788997618068788,1.3370287377089372,1.3449585217452353,2.4814487930055416
2024-03-27_240327_114515,345,121,2850.0,32029,10575.620266666667,0.5783285668891008,0.22141722275182713,3.0285694070306506,1.1640318604117432,1.2437241551103144,1.8676969714969738
2024-03-27_240327_114515,348,110,2300.0,113041,10575.620266666667,0.7997457896409279,0.3271687321258341,10.688829321557083,1.1429585098937824,1.132037036530653,1.0102456727954747
2024-03-27_240327_114515,349,111,2350.0,69117,10575.620266666667,0.6444232602478551,0.25446456943120427,6.535503191037419,1.1641922541448384,1.164846658347338,1.2560551684635013
2024-03-27_240327_114515,350,114,2500.0,101943,10575.620266666667,0.6510327295837305,0.280902446774706,9.63943460804039,1.327994853356048,1.2588768918093,1.3677892011562616
2024-03-27_240327_114515,351,17,2325.0,21419,10575.620266666667,0.26768350810295527,0.12227518271369557,2.025318559092994,1.2636893349385057,1.3291630262536676,3.832307548569159
2024-03-27_240327_114515,352,114,2500.0,15659,10575.620266666667,0.270988242770893,0.1421035907213219,1.4806696538978101,1.1165992509111426,1.2096796984772398,2.7880337568552047
2024-03-27_240327_114515,357,109,2250.0,34292,10575.620266666667,0.22472195741976494,0.08592310136638068,3.2425521279432727,1.5658059878149513,1.6406873800123738,4.072756359170457
2024-03-27_240327_114515,358,119,2750.0,89592,10575.620266666667,0.6047664442326025,0.29412138544645694,8.471559846223425,1.340068930004783,1.2509218318931374,1.6756247153852197
2024-03-27_240327_114515,361,106,2100.0,298590,10575.620266666667,0.528757546870035,0.29412138544645694,28.23380496566493,1.9361477871855592,1.2582266120437569,1.036109739484662
2024-03-27_240327_114515,371,31,1625.0,110222,10575.620266666667,0.24455036542739125,0.11897044804575785,10.42227285215687,1.7796912802001907,1.5280834072456688,1.8139506148742572
2024-03-27_240327_114515,372,95,1550.0,7540,10575.620266666667,0.2346361614235781,0.09583730537019382,0.7129605460367513,1.2631865673880411,1.7119327345479944,4.435796086571849
2024-03-27_240327_114515,376,34,1475.0,10091,10575.620266666667,1.1401334604385132,0.11236097870988242,0.9541757122091322,1.1372648343697302,1.3644054988134104,3.435816706868547
2024-03-27_240327_114515,377,93,1450.0,49889,10575.620266666667,0.5849380362249762,0.19497934540832537,4.717359241542106,1.5977390560444888,1.5259215426611157,2.2787284063492925
2024-03-27_240327_114515,378,92,1400.0,23451,10575.620266666667,0.39656816015252633,0.16854146806482362,2.2174585895368506,2.874113167723746,2.127008343152196,22.381565652234972
2024-03-27_240327_114515,380,81,850.0,8008,10575.620266666667,0.3602160788052114,0.10575150937400697,0.75721326958386,1.1435592472129408,1.4395682644360952,4.726066878760093
2024-03-27_240327_114515,381,91,1350.0,37138,10575.620266666667,0.740260565618049,0.22472195741976483,3.5116616390865873,1.2587744631463802,1.3570180636311249,1.9911144350059926
2024-03-27_240327_114515,382,90,1300.0,131205,10575.620266666667,0.14210359072132198,0.1255799173816333,12.40636451495384,1.6785258369781078,1.6348122054388117,0.13140671233445975
